Sum,,29,17403,29112,4612,1362,2231,130,45374,15652
,Title,board,c-suite,director,head,consultant,business,student,technical,others
46545,Dir. of Business Development,0,0,1,0,0,0,0,0,0
46546,NA,0,0,0,0,0,0,0,0,1
46547,fdgdfg,0,0,0,0,0,0,0,0,1
46548,Business Management: Consultant (Non-Technical),0,0,1,0,1,0,0,1,0
46549,chief Health & Safety,0,1,0,0,0,0,0,0,0
46550,Developer,0,0,0,0,0,0,0,1,0
46551,CEO,0,1,0,0,0,0,0,0,0
46552,chief Human Resources,0,1,0,0,0,0,0,0,0
46553,NA,0,0,0,0,0,0,0,0,1
46554,NA,0,0,0,0,0,0,0,0,1
46555,President,0,1,0,0,0,0,0,0,0
46556,NA,0,0,0,0,0,0,0,0,1
46557,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46558,CFO,0,1,0,0,0,0,0,0,0
46559,NA,0,0,0,0,0,0,0,0,1
46560,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46561,Schief & General Counsel,0,1,0,0,0,0,0,0,0
46562,CTO Co CEO,0,1,0,0,0,0,0,0,0
46563,NA,0,0,0,0,0,0,0,0,1
46564,Schief Human Resources,0,1,0,0,0,0,0,0,0
46565,NA,0,0,0,0,0,0,0,0,1
46566,NA,0,0,0,0,0,0,0,0,1
46567,Director,0,0,1,0,0,0,0,0,0
46568,Principal Technologist,0,0,0,0,0,0,0,1,0
46569,NA,0,0,0,0,0,0,0,0,1
46570,Software engineer,0,0,0,0,0,0,0,1,0
46571,.Net Consultant,0,0,0,0,1,0,0,0,0
46572,NA,0,0,0,0,0,0,0,0,1
46573,chief Customer Service,0,1,0,0,0,0,0,0,0
46574,Marketing Director,0,0,1,0,0,1,0,0,0
46575,IT Management: Director,0,0,1,0,0,0,0,1,0
46576,Technical Project Manager,0,0,1,0,0,0,0,1,0
46577,NA,0,0,0,0,0,0,0,0,1
46578,"Business Management: Other Corporate, Business Manager",0,0,1,0,0,0,0,0,0
46579,chief of Product Management,0,1,1,0,0,0,0,0,0
46580,Enterprise Architect,0,0,0,0,0,0,0,1,0
46581,Other: IT Staff,0,0,0,0,0,0,0,1,0
46582,Chief Financial Officer,0,1,0,0,0,0,0,0,0
46583,Sr Enterprise Architect,0,0,0,0,0,0,0,1,0
46584,NA,0,0,0,0,0,0,0,0,1
46585,Sr. Software Developer,0,0,0,0,0,0,0,1,0
46586,Manager Enterprise Technical Architecture Coca Cola Enterprises Inc,0,0,1,0,0,0,0,1,0
46587,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46588,Programmer,0,0,0,0,0,0,0,0,1
46589,Director,0,0,1,0,0,0,0,0,0
46590,Other: IT Staff,0,0,0,0,0,0,0,1,0
46591,Software System Engineer,0,0,0,0,0,0,0,1,0
46592,NA,0,0,0,0,0,0,0,0,1
46593,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46594,App Dev,0,0,0,0,0,0,0,1,0
46595,CEO,0,1,0,0,0,0,0,0,0
46596,"Business Management: CEO, COO, Chairman, President",0,1,1,0,0,0,0,0,0
46597,CIO,0,1,0,0,0,0,0,0,0
46598,Director Enterprise Architecture,0,0,1,0,0,0,0,1,0
46599,Other: IT Staff,0,0,0,0,0,0,0,1,0
46600,Product Management,0,0,1,0,0,0,0,0,0
46601,Enterprise Information Technology Architect,0,0,0,0,0,0,0,1,0
46602,IT Management: Director,0,0,1,0,0,0,0,1,0
46603,Software Development Manager,0,0,1,0,0,0,0,1,0
46604,Enterprise Architect,0,0,0,0,0,0,0,1,0
46605,IT Management: Director,0,0,1,0,0,0,0,1,0
46606,chief of Sales,0,1,0,0,0,1,0,0,0
46607,Chief Architect chief of Achitecture,0,1,0,0,0,0,0,1,0
46608,IT Management: chief,0,1,1,0,0,0,0,1,0
46609,chief Sales North America,0,1,0,0,0,1,0,0,0
46610,Chief Architect,0,1,0,0,0,0,0,1,0
46611,IT Management: chief,0,1,1,0,0,0,0,1,0
46612,Managing Director,0,0,1,0,0,0,0,0,0
46613,Information Systems Specialist Enterprise Architecture,0,0,0,0,0,0,0,1,0
46614,"Business Management: Other Corporate, Business Manager",0,0,1,0,0,0,0,0,0
46615,CEO/President,0,1,0,0,0,0,0,0,0
46616,Release & Support Team Leader,0,0,0,1,0,0,0,0,0
46617,NA,0,0,0,0,0,0,0,0,1
46618,CTO,0,1,0,0,0,0,0,0,0
46619,Business Development Manager,0,0,1,0,0,0,0,0,0
46620,IT Management: Manager,0,0,1,0,0,0,0,1,0
46621,Senior Director Enterprise Architecture & Progra,0,0,1,0,0,0,0,1,0
46622,CEO,0,1,0,0,0,0,0,0,0
46623,NA,0,0,0,0,0,0,0,0,1
46624,Enterprise Architect,0,0,0,0,0,0,0,1,0
46625,NA,0,0,0,0,0,0,0,0,1
46626,Senior Manager - IT Application Solutions Lead,0,0,1,1,0,0,0,1,0
46627,Enterprise Architect,0,0,0,0,0,0,0,1,0
46628,Enterprise Services Architect,0,0,0,0,0,0,0,1,0
46629,NA,0,0,0,0,0,0,0,0,1
46630,Chief Technical Architect,0,1,0,0,0,0,0,1,0
46631,Director Sales,0,0,1,0,0,1,0,0,0
46632,Lead Architect RPM (Rail Performance Monitor),0,0,0,1,0,0,0,1,0
46633,Enterprise Architect & Application Architecture,0,0,0,0,0,0,0,1,0
46634,Enterprise Architect,0,0,0,0,0,0,0,1,0
46635,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46636,Sr Application Specialist,0,0,0,0,0,0,0,1,0
46637,Enterprise Architect Perot Systems,0,0,0,0,0,0,0,1,0
46638,Systems Engineer,0,0,0,0,0,0,0,1,0
46639,Director of Technology,0,0,1,0,0,0,0,1,0
46640,Chief Information Architect,0,1,0,0,0,0,0,1,0
46641,Consultant,0,0,0,0,1,0,0,0,0
46642,Schief,0,1,0,0,0,0,0,0,0
46643,Director of Global Enterprise Architecture,0,0,1,0,0,0,0,1,0
46644,IT Management: Director,0,0,1,0,0,0,0,1,0
46645,Sales Engineer,0,0,0,0,0,1,0,1,0
46646,Director Enterprise Architecture & Projects,0,0,1,0,0,0,0,1,0
46647,IT Director & Co-CEO,0,1,1,0,0,0,0,1,0
46648,President / CEO,0,1,0,0,0,0,0,0,0
46649,Chief Biometrics Architect for Intelligence & Information Systems,0,1,0,0,0,0,0,1,0
46650,IT Management: Director,0,0,1,0,0,0,0,1,0
46651,Chief Architect Fedach,0,1,0,0,0,0,0,1,0
46652,Enterprise Architect,0,0,0,0,0,0,0,1,0
46653,NA,0,0,0,0,0,0,0,0,1
46654,Enterprise Architect,0,0,0,0,0,0,0,1,0
46655,Enterprise Architect,0,0,0,0,0,0,0,1,0
46656,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46657,chief Enterprise Architecture,0,1,0,0,0,0,0,1,0
46658,Chief Architect,0,1,0,0,0,0,0,1,0
46659,NA,0,0,0,0,0,0,0,0,1
46660,Chief Architect,0,1,0,0,0,0,0,1,0
46661,Schief Global Products,0,1,0,0,0,0,0,0,0
46662,IT Architect,0,0,0,0,0,0,0,1,0
46663,Program Integration Manager Enterprise Architect,0,0,1,0,0,0,0,1,0
46664,chief of Product Planning & Development,0,1,0,0,0,0,0,0,0
46665,IT Management: Director,0,0,1,0,0,0,0,1,0
46666,Sr Group Manager Enterprise Architecture,0,0,1,0,0,0,0,1,0
46667,Schief of Product,0,1,0,0,0,0,0,0,0
46668,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46669,Sr Technical Architect Enterprise Tools,0,0,0,0,0,0,0,1,0
46670,chief Engineering & Technology Operations,0,1,0,0,0,0,0,1,0
46671,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46672,Enterprise Architect,0,0,0,0,0,0,0,1,0
46673,Software Product Engineer,0,0,0,0,0,0,0,1,0
46674,NA,0,0,0,0,0,0,0,0,1
46675,Enterprise Business Intelligence Architect,0,0,0,0,0,0,0,1,0
46676,chief Corporate Sales & Operations,0,1,0,0,0,1,0,0,0
46677,Business Unit Manager,0,0,1,0,0,0,0,1,0
46678,NA,0,0,0,0,0,0,0,0,1
46679,Sr Software Engineer,0,0,0,0,0,0,0,1,0
46680,NA,0,0,0,0,0,0,0,0,1
46681,NA,0,0,0,0,0,0,0,0,1
46682,Principal Software Engineer,0,0,0,0,0,0,0,1,0
46683,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46684,NA,0,0,0,0,0,0,0,0,1
46685,chief of North American Sales,0,1,0,0,0,1,0,0,0
46686,NA,0,0,0,0,0,0,0,0,1
46687,NA,0,0,0,0,0,0,0,0,1
46688,NA,0,0,0,0,0,0,0,0,1
46689,NA,0,0,0,0,0,0,0,0,1
46690,NA,0,0,0,0,0,0,0,0,1
46691,NA,0,0,0,0,0,0,0,0,1
46692,"Enterprise Applications Development Manager, Isilon Storage Division",0,0,1,0,0,0,0,1,0
46693,NA,0,0,0,0,0,0,0,0,1
46694,NA,0,0,0,0,0,0,0,0,1
46695,Chief Architect,0,1,0,0,0,0,0,1,0
46696,NA,0,0,0,0,0,0,0,0,1
46697,Se,0,0,0,0,0,0,0,0,1
46698,NA,0,0,0,0,0,0,0,0,1
46699,Product Manager,0,0,1,0,0,0,0,0,0
46700,Senior Systems Architect,0,0,0,0,0,0,0,1,0
46701,chief Partner Development,0,1,0,0,0,0,0,0,0
46702,??,0,0,0,0,0,0,0,0,1
46703,Director,0,0,1,0,0,0,0,0,0
46704,NA,0,0,0,0,0,0,0,0,1
46705,CEO,0,1,0,0,0,0,0,0,0
46706,NA,0,0,0,0,0,0,0,0,1
46707,NA,0,0,0,0,0,0,0,0,1
46708,Supply Chain Consultant,0,0,0,0,1,0,0,0,0
46709,NA,0,0,0,0,0,0,0,0,1
46710,Schief Platform Engineering,0,1,0,0,0,0,0,1,0
46711,"chief, Research And Development",0,1,0,0,0,0,0,1,0
46712,NA,0,0,0,0,0,0,0,0,1
46713,IT Management: Manager,0,0,1,0,0,0,0,1,0
46714,chief - Global Marketing And Alliances,0,1,0,0,0,1,0,0,0
46715,NA,0,0,0,0,0,0,0,0,1
46716,IT Management: Systems Integrator,0,0,1,0,0,0,0,1,0
46717,Senior Software Developer,0,0,0,0,0,0,0,1,0
46718,NA,0,0,0,0,0,0,0,0,1
46719,NA,0,0,0,0,0,0,0,0,1
46720,Project Manager / Sr. Developer,0,0,1,0,0,0,0,1,0
46721,Account Manager,0,0,1,0,0,0,0,0,0
46722,IT Management: Director,0,0,1,0,0,0,0,1,0
46723,chief Of Sales,0,1,0,0,0,1,0,0,0
46724,CTO,0,1,0,0,0,0,0,0,0
46725,IT Management: Director,0,0,1,0,0,0,0,1,0
46726,Clinical Applications Specialist,0,0,0,0,0,0,0,1,0
46727,Team Lead and Architect,0,0,0,1,0,0,0,1,0
46728,Assistant Director of IT,0,0,1,0,0,0,0,1,0
46729,Senior Software Engineer,0,0,0,0,0,0,0,1,0
46730,NA,0,0,0,0,0,0,0,0,1
46731,"Business Management: CEO, COO, Chairman, President",0,1,1,0,0,0,0,0,0
46732,Director Of Development,0,0,1,0,0,0,0,0,0
46733,Chief Information Security Officer,0,1,0,0,0,0,0,1,0
46734,NA,0,0,0,0,0,0,0,0,1
46735,Applications Specialist,0,0,0,0,0,0,0,1,0
46736,"Head, IT Service Management and Platform Operations",0,0,1,1,0,0,0,1,0
46737,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46738,Software Engineer,0,0,0,0,0,0,0,1,0
46739,Chief Technology Officer (CTO),0,1,0,0,0,0,0,1,0
46740,architect,0,0,0,0,0,0,0,1,0
46741,Systems Management,0,0,1,0,0,0,0,1,0
46742,NA,0,0,0,0,0,0,0,0,1
46743,CEO CEO FOUNFER,0,1,0,0,0,0,0,0,0
46744,Director,0,0,1,0,0,0,0,0,0
46745,NA,0,0,0,0,0,0,0,0,1
46746,Director,0,0,1,0,0,0,0,0,0
46747,Senior Software Architect,0,0,0,0,0,0,0,1,0
46748,Chief Architect,0,1,0,0,0,0,0,1,0
46749,Business Management: Consultant (Non-Technical),0,0,1,0,1,0,0,1,0
46750,NA,0,0,0,0,0,0,0,0,1
46751,Director Global Process Architecture,0,0,1,0,0,0,0,1,0
46752,NA,0,0,0,0,0,0,0,0,1
46753,NA,0,0,0,0,0,0,0,0,1
46754,chief ISD Architecture / Chief Technology A,0,1,0,0,0,0,0,1,0
46755,NA,0,0,0,0,0,0,0,0,1
46756,sr consultant,0,0,0,0,1,0,0,0,0
46757,Enterprise Systems Management Architect & Engine,0,0,1,0,0,0,0,1,0
46758,"Business Management: Director, Manager",0,0,1,0,0,0,0,0,0
46759,NA,0,0,0,0,0,0,0,0,1
46760,Director Project Management,0,0,1,0,0,0,0,0,0
46761,NA,0,0,0,0,0,0,0,0,1
46762,NA,0,0,0,0,0,0,0,0,1
46763,NA,0,0,0,0,0,0,0,0,1
46764,NA,0,0,0,0,0,0,0,0,1
46765,NA,0,0,0,0,0,0,0,0,1
46766,NA,0,0,0,0,0,0,0,0,1
46767,NA,0,0,0,0,0,0,0,0,1
46768,NA,0,0,0,0,0,0,0,0,1
46769,chief Application Development,0,1,0,0,0,0,0,1,0
46770,NA,0,0,0,0,0,0,0,0,1
46771,Software Engineer,0,0,0,0,0,0,0,1,0
46772,Enterprise Architect,0,0,0,0,0,0,0,1,0
46773,"IT Management: Executive chief, Senior chief",0,1,1,0,0,0,0,1,0
46774,NA,0,0,0,0,0,0,0,0,1
46775,"Director, IT Architecture",0,0,1,0,0,0,0,1,0
46776,IT Management: Director,0,0,1,0,0,0,0,1,0
46777,NA,0,0,0,0,0,0,0,0,1
46778,"Head, Application Development",0,0,0,1,0,0,0,1,0
46779,NA,0,0,0,0,0,0,0,0,1
46780,NA,0,0,0,0,0,0,0,0,1
46781,"Director, Information Systems",0,0,1,0,0,0,0,1,0
46782,"Business Management: Other Corporate, Business Manager",0,0,1,0,0,0,0,0,0
46783,NA,0,0,0,0,0,0,0,0,1
46784,"Director, Application Development",0,0,1,0,0,0,0,1,0
46785,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46786,NA,0,0,0,0,0,0,0,0,1
46787,"Director, Web Services",0,0,1,0,0,0,0,0,0
46788,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46789,NA,0,0,0,0,0,0,0,0,1
46790,"Director, Project Administration and Compliance",0,0,1,0,0,0,0,0,0
46791,"IT Management: Executive chief, Senior chief",0,1,1,0,0,0,0,1,0
46792,NA,0,0,0,0,0,0,0,0,1
46793,"Senior Director, Information Technology",0,0,1,0,0,0,0,1,0
46794,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46795,NA,0,0,0,0,0,0,0,0,1
46796,"Director, System Architecture",0,0,1,0,0,0,0,1,0
46797,"IT Management: Executive chief, Senior chief",0,1,1,0,0,0,0,1,0
46798,NA,0,0,0,0,0,0,0,0,1
46799,"Executive Director, Corporate Digital Marketing - North America",0,0,1,0,0,1,0,1,0
46800,IT Management: Director,0,0,1,0,0,0,0,1,0
46801,NA,0,0,0,0,0,0,0,0,1
46802,"Director, IT",0,0,1,0,0,0,0,1,0
46803,"Business Management: Other Corporate, Business Manager",0,0,1,0,0,0,0,0,0
46804,NA,0,0,0,0,0,0,0,0,1
46805,"Director, ECLPS New Development",0,0,1,0,0,0,0,0,0
46806,"Business Management: Director, Manager",0,0,1,0,0,0,0,0,0
46807,Erp Programmer,0,0,0,0,0,0,0,0,1
46808,"director, IT Infrastructure and Mainframes",0,0,1,0,0,0,0,1,0
46809,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46810,Sales Manager,0,0,1,0,0,1,0,0,0
46811,"Director, Product Development and Application Architecture",0,0,1,0,0,0,0,1,0
46812,IT Management: Systems Integrator,0,0,1,0,0,0,0,1,0
46813,Application Developer,0,0,0,0,0,0,0,1,0
46814,"Senior Director, Digital Product Development and Strategy",0,0,1,0,0,0,0,1,0
46815,IT Management: Manager,0,0,1,0,0,0,0,1,0
46816,Product Manager,0,0,1,0,0,0,0,0,0
46817,Other: Non-Manager,0,0,1,0,0,0,0,0,0
46818,IT Management: Manager,0,0,1,0,0,0,0,1,0
46819,Senior Product Manager,0,0,1,0,0,0,0,0,0
46820,"chief, Operations and Support Services",0,1,0,0,0,0,0,0,0
46821,NA,0,0,0,0,0,0,0,0,1
46822,NA,0,0,0,0,0,0,0,0,1
46823,"Manager, IT Purchasing Team",0,0,1,0,0,0,0,1,0
46824,Manager - Solution Architecture,0,0,1,0,0,0,0,1,0
46825,It Team Leader - Chef D'Equipe Informatique',0,0,0,1,0,0,0,1,0
46826,"Manager, Infrastructure Solutions",0,0,1,0,0,0,0,1,0
46827,Network Engineer,0,0,0,0,0,0,0,1,0
46828,Chef D'quipe Dveloppement',0,0,0,0,0,0,0,0,1
46829,Database Administrator,0,0,0,0,0,0,0,1,0
46830,Other: Non-Manager,0,0,1,0,0,0,0,0,0
46831,R&d Team Leader - Chef D'quipe R&d',0,0,0,1,0,0,0,0,0
46832,Software Developer,0,0,0,0,0,0,0,1,0
46833,NA,0,0,0,0,0,0,0,0,1
46834,R&D Manager,0,0,1,0,0,0,0,0,0
46835,"Head, Back office Service Transformation",0,0,0,1,0,0,0,0,0
46836,Business Manager,0,0,1,0,0,0,0,0,0
46837,Senior chief of Networks & Online Services,0,1,0,0,0,0,0,0,0
46838,Group Chief Operating Officer,0,1,0,0,0,0,0,0,0
46839,IT Management: Manager,0,0,1,0,0,0,0,1,0
46840,Senior chief of Software Applications Development,0,1,0,0,0,0,0,1,0
46841,Chief Financial Officer,0,1,0,0,0,0,0,0,0
46842,Software Solution Architect,0,0,0,0,0,0,0,1,0
46843,"chief, Product Development",0,1,0,0,0,0,0,0,0
46844,Chief Software Practitioner,0,1,0,0,0,0,0,1,0
46845,NA,0,0,0,0,0,0,0,0,1
46846,Sr. Developer,0,0,0,0,0,0,0,1,0
46847,"Head, International Security",0,0,0,1,0,0,0,1,0
46848,IT Management: Systems Integrator,0,0,1,0,0,0,0,1,0
46849,Cto,0,0,0,0,0,0,0,0,1
46850,"Head, Information Security (France)",0,0,0,1,0,0,0,1,0
46851,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46852,Senior Supply Chain Consultant,0,0,0,0,1,0,0,0,0
46853,"Head, IM&T Capability",0,0,0,1,0,0,0,1,0
46854,IT Management: Systems Integrator,0,0,1,0,0,0,0,1,0
46855,Supply Chain Consultant,0,0,0,0,1,0,0,0,0
46856,Chief Operating Officer - Customers,0,1,0,0,0,0,0,0,0
46857,IT Management: Manager,0,0,1,0,0,0,0,1,0
46858,President,0,1,0,0,0,0,0,0,0
46859,"Head, IT Projects and Sustainability",0,0,0,1,0,0,0,1,0
46860,IT Management: chief,0,1,1,0,0,0,0,1,0
46861,"Expert IT Architect ,Global Digital Commerce",0,0,0,0,0,0,0,1,0
46862,"Head, Strategy",0,0,0,1,0,0,0,0,0
46863,IT Management: chief,0,1,1,0,0,0,0,1,0
46864,"Senior Director, Information Technology",0,0,1,0,0,0,0,1,0
46865,chief & Chief Security Officer,0,1,0,0,0,0,0,1,0
46866,IT Management: Manager,0,0,1,0,0,0,0,1,0
46867,"Senior chief, Customer Facing Systems",0,1,0,0,0,0,0,1,0
46868,"Director, IT Business Intelligence",0,0,1,0,0,0,0,1,0
46869,IT Management: Manager,0,0,1,0,0,0,0,1,0
46870,"chief, Digital Services",0,1,0,0,0,0,0,1,0
46871,"Director, IT Applications and Retail Systems",0,0,1,0,0,0,0,1,0
46872,"Business Management: Other Corporate, Business Manager",0,0,1,0,0,0,0,0,0
46873,Chief Information Officer (CIO),0,1,0,0,0,0,0,1,0
46874,"Director, Investor Relations and Corporate Communications",0,0,1,0,0,0,0,0,0
46875,IT Architect,0,0,0,0,0,0,0,1,0
46876,"chief, Information Technology",0,1,0,0,0,0,0,1,0
46877,"Director, Enterprise Architecture",0,0,1,0,0,0,0,1,0
46878,IT Management: Manager,0,0,1,0,0,0,0,1,0
46879,"chief, Corporate Systems",0,1,0,0,0,0,0,1,0
46880,"Director, Retail Marketing Execution",0,0,1,0,0,1,0,0,0
46881,Other: Non-Manager,0,0,1,0,0,0,0,0,0
46882,"Senior chief, IT Governance",0,1,0,0,0,0,0,1,0
46883,"Director, Interactive and Product Marketing",0,0,1,0,0,1,0,0,0
46884,IT Management: chief,0,1,1,0,0,0,0,1,0
46885,"Director, Information Technology",0,0,1,0,0,0,0,1,0
46886,"Director, Project Management Office",0,0,1,0,0,0,0,0,0
46887,Senior Software Engineer R&D,0,0,0,0,0,0,0,1,0
46888,"Director, Technical Services",0,0,1,0,0,0,0,1,0
46889,President and Chief Marketing Officer,0,1,0,0,0,1,0,0,0
46890,"Business Management: Director, Manager",0,0,1,0,0,0,0,0,0
46891,"Senior Director, Application Development",0,0,1,0,0,0,0,1,0
46892,chief and Chief Information Officer (CIO),0,1,0,0,0,0,0,1,0
46893,IT Management: chief,0,1,1,0,0,0,0,1,0
46894,"Director, Application Development",0,0,1,0,0,0,0,1,0
46895,"chief, Brand and Retail Marketing",0,1,0,0,0,1,0,0,0
46896,Product Manager,0,0,1,0,0,0,0,0,0
46897,chief Sales,0,1,0,0,0,1,0,0,0
46898,"Director, IT Infrastructure and Operations",0,0,1,0,0,0,0,1,0
46899,Industry Director - Service Providers B2B,0,0,1,0,0,0,0,0,0
46900,"Product Specialist, Technical Support",0,0,0,0,0,0,0,1,0
46901,"Director, Information Technology",0,0,1,0,0,0,0,1,0
46902,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46903,Application Software Engineer,0,0,0,0,0,0,0,1,0
46904,"Director, Global Computing and Support Services",0,0,1,0,0,0,0,0,0
46905,Senior Director of Application Development,0,0,1,0,0,0,0,1,0
46906,Senior Sales Consultant,0,0,0,0,1,1,0,0,0
46907,"chief, IT -  Global Manufacturing Operations/Engineering Systems",0,1,0,0,0,0,0,1,0
46908,IT Management: Systems Integrator,0,0,1,0,0,0,0,1,0
46909,Senior Sales Consultant,0,0,0,0,1,1,0,0,0
46910,chief and Chief Information Officer (CIO),0,1,0,0,0,0,0,1,0
46911,Director IT Operations,0,0,1,0,0,0,0,1,0
46912,Application Software Development Engineeer,0,0,0,0,0,0,0,1,0
46913,"chief, Global Product Marketing",0,1,0,0,0,1,0,0,0
46914,IT Management: Systems Integrator,0,0,1,0,0,0,0,1,0
46915,Product Manager - Pre-sales - Project Leader,0,0,1,1,0,1,0,0,0
46916,"Manager, Web Development",0,0,1,0,0,0,0,0,0
46917,NA,0,0,0,0,0,0,0,0,1
46918,"Director, Strategic Planning, Group",0,0,1,0,0,0,0,0,0
46919,"Manager, Software Applications",0,0,1,0,0,0,0,1,0
46920,IT Management: Manager,0,0,1,0,0,0,0,1,0
46921,Sales Manager,0,0,1,0,0,1,0,0,0
46922,"Manager, IT Reporting and Analytics",0,0,1,0,0,0,0,1,0
46923,Product Marketing,0,0,0,0,0,1,0,0,0
46924,Product Manager,0,0,1,0,0,0,0,0,0
46925,"Manager, IT Bioinformatics",0,0,1,0,0,0,0,1,0
46926,"Business Management: CEO, COO, Chairman, President",0,1,1,0,0,0,0,0,0
46927,Sales Manager,0,0,1,0,0,1,0,0,0
46928,"Principal, Information Security Architect",0,0,0,0,0,0,0,1,0
46929,Other: IT Staff,0,0,0,0,0,0,0,1,0
46930,Software Engineer,0,0,0,0,0,0,0,1,0
46931,"Manager, Network Services",0,0,1,0,0,0,0,0,0
46932,IT Management: Director,0,0,1,0,0,0,0,1,0
46933,Software Engineer,0,0,0,0,0,0,0,1,0
46934,"Manager, Information Technology",0,0,1,0,0,0,0,1,0
46935,NA,0,0,0,0,0,0,0,0,1
46936,Development Manager,0,0,1,0,0,0,0,0,0
46937,"Head, Network Operations",0,0,0,1,0,0,0,0,0
46938,NA,0,0,0,0,0,0,0,0,1
46939,Sales Manager,0,0,1,0,0,1,0,0,0
46940,"Manager, Enterprise Data Warehousing",0,0,1,0,0,0,0,1,0
46941,Software Architect,0,0,0,0,0,0,0,1,0
46942,Sales Representative,0,0,0,0,0,1,0,0,0
46943,Compliance Officer,0,0,0,0,0,0,0,0,1
46944,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46945,chief Of Sales And Marketing,0,1,0,0,0,1,0,0,0
46946,"Unit Manager, Information Technology",0,0,1,0,0,0,0,1,0
46947,NA,0,0,0,0,0,0,0,0,1
46948,Director Business Development,0,0,1,0,0,0,0,0,0
46949,"Manager, IT Contracts",0,0,1,0,0,0,0,1,0
46950,Sales,0,0,0,0,0,1,0,0,0
46951,Cfo,0,0,0,0,0,0,0,0,1
46952,Senior Program Manager,0,0,1,0,0,0,0,0,0
46953,Executive chief,0,1,0,0,0,0,0,0,0
46954,Erp Consultant,0,0,0,0,1,0,0,0,0
46955,"Senior Project Manager, IT",0,0,1,0,0,0,0,1,0
46956,Architect,0,0,0,0,0,0,0,1,0
46957,Erp Consultant,0,0,0,0,1,0,0,0,0
46958,"Manager, IT Auditing",0,0,1,0,0,0,0,1,0
46959,Director Cyberinnovation,0,0,1,0,0,0,0,0,0
46960,Business Development Manager,0,0,1,0,0,0,0,0,0
46961,Application Developer,0,0,0,0,0,0,0,1,0
46962,NA,0,0,0,0,0,0,0,0,1
46963,Director Product Development,0,0,1,0,0,0,0,0,0
46964,NA,0,0,0,0,0,0,0,0,1
46965,NA,0,0,0,0,0,0,0,0,1
46966,President,0,1,0,0,0,0,0,0,0
46967,NA,0,0,0,0,0,0,0,0,1
46968,IT Management: Systems Integrator,0,0,1,0,0,0,0,1,0
46969,Board member,1,0,0,0,0,0,0,0,0
46970,NA,0,0,0,0,0,0,0,0,1
46971,"IT Management: CIO, CTO, CSO",0,1,1,0,0,0,0,1,0
46972,C.T.O,0,0,0,0,0,0,0,0,1
46973,NA,0,0,0,0,0,0,0,0,1
46974,IT Management: Director,0,0,1,0,0,0,0,1,0
46975,C.O.O.,0,0,0,0,0,0,0,0,1
46976,software developer,0,0,0,0,0,0,0,1,0
46977,IT Management: Technical Consultant,0,0,1,0,1,0,0,1,0
46978,Chief Architect,0,1,0,0,0,0,0,1,0
46979,NA,0,0,0,0,0,0,0,0,1
46980,Application Security Architect,0,0,0,0,0,0,0,1,0
46981,Managing Director,0,0,1,0,0,0,0,0,0
46982,NA,0,0,0,0,0,0,0,0,1
46983,Sr. Enterprise Architect,0,0,0,0,0,0,0,1,0
46984,Financial Director,0,0,1,0,0,0,0,0,0
46985,NA,0,0,0,0,0,0,0,0,1
46986,NA,0,0,0,0,0,0,0,0,1
46987,ISV Business Development Manager,0,0,1,0,0,0,0,0,0
46988,NA,0,0,0,0,0,0,0,0,1
46989,IT Management: Manager,0,0,1,0,0,0,0,1,0
46990,CEO,0,1,0,0,0,0,0,0,0
46991,Software Consultant,0,0,0,0,1,0,0,1,0
46992,NA,0,0,0,0,0,0,0,0,1
46993,Director,0,0,1,0,0,0,0,0,0
46994,Developer,0,0,0,0,0,0,0,1,0
46995,IT Management: Director,0,0,1,0,0,0,0,1,0
46996,Managing Director,0,0,1,0,0,0,0,0,0
46997,Chief Architect,0,1,0,0,0,0,0,1,0
46998,Marketing Director,0,0,1,0,0,1,0,0,0
46999,Finance Director,0,0,1,0,0,0,0,0,0
47000,Director-Information Technology,0,0,1,0,0,0,0,1,0
47001,Database Consultant,0,0,0,0,1,0,0,1,0
47002,CEO,0,1,0,0,0,0,0,0,0
47003,Manager of Software Development,0,0,1,0,0,0,0,1,0
47004,Freelance Analyst & Management Advisor,0,0,1,0,0,0,0,1,0
47005,Director Engineering,0,0,1,0,0,0,0,1,0
47006,Director of Deployment,0,0,1,0,0,0,0,0,0
47007,Principal Consultant & Lead Architect,0,0,0,1,1,0,0,1,0
