Campaign ID,Parent Campaign ID,Member Type,Member Status,Lead ID,Member First Associated Date,Member Status Update Date,Member First Responded Date,Responded,Title,Company,Account Owner,Street Line 3,Country,State/Province,Campaign Name
70130000000tom0,,Lead,Downloaded Document,00Q3000001GjI8K,1/25/16,1/25/16,1/25/16,1,,TIBCO Software Inc.,,,,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001GjQR4,1/27/16,1/27/16,1/27/16,1,,Holcim Services South Asia Ltd.,,,India,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7C4,2/8/16,2/25/16,2/8/16,1,Sales Representative,"DeCrescente Distributing Company, Inc",,,United States,NY,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7Mt,2/8/16,2/24/16,2/8/16,1,,[[Unknown]],,,United States,NY,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7Qx,2/21/16,2/21/16,2/21/16,1,,Vienna ME,,,Netherlands,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7Tc,2/8/16,2/8/16,2/8/16,1,Linux Administrator,Vigor Systems,,,United States,CA,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7Zt,2/8/16,2/8/16,2/8/16,1,,Span Infotech,,,India,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7a9,2/8/16,2/8/16,2/8/16,1,,OMF,,,South Africa,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7bI,2/8/16,2/8/16,2/8/16,1,,Freelance,,,India,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7dv,2/8/16,2/8/16,2/8/16,1,,ITC infotech,,,India,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gk7pL,2/18/16,2/18/16,2/18/16,1,,Kijung plus,,,"Korea, Republic of",,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gkzmz,2/12/16,2/12/16,2/12/16,1,sales,Apprenda,,,Netherlands,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001Gkzn4,2/19/16,2/19/16,2/19/16,1,sales,Apprenda,,,Netherlands,,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000tom0,,Lead,Downloaded Document,00Q3000001GlG6n,2/16/16,2/16/16,2/16/16,1,,Tood o Inc,,,United States,NY,Compliance by Design: The Importance of a PaaS Application Policy Engine
70130000000iJ3X,,Lead,Responded,00Q3000000qBEiq,6/27/15,6/27/15,6/27/15,1,Business Unit Manager,24 Solutions,,,Sweden,,Content Based Nurture
70130000000iJ3X,,Lead,Responded,00Q30000016zWLH,2/12/16,2/12/16,2/12/16,1,"Architect, Information Technology ? Infrastructure",Centene,,,United States,MO,Content Based Nurture
70130000000iJ3X,,Lead,Responded,00Q3000001FFNhT,10/16/15,10/16/15,10/16/15,1,Enterprise Architect,TransCanada Corporation,,,Canada,Alberta( AB ),Content Based Nurture
70130000000iJ3X,,Lead,Responded,00Q3000001Gih7y,2/2/16,2/2/16,2/2/16,1,Vice President Converged Platform Strategies,Hitachi Data Systems,,,United States,IL,Content Based Nurture
70130000000iJ3X,,Lead,Responded,00Q3000001GjI2g,1/25/16,1/25/16,1/25/16,1,,IlluminatExposure,,,United States,CA,Content Based Nurture
70130000000iJ3X,,Lead,Responded,00Q3000001GjQRH,1/27/16,1/27/16,1/27/16,1,Consultant,machonline,,,Slovakia,,Content Based Nurture
70130000000iJ3X,,Lead,Responded,00Q3000001Gk7X9,2/8/16,2/8/16,2/8/16,1,,TCS,,,India,,Content Based Nurture
70130000000iN4D,,Contact,Downloaded Document,0033000000qvYe8,7/30/15,9/11/15,7/30/15,1,Marketing,,,,United States,NY,Continuous Delivery With Apprenda
70130000000iN4D,,Contact,Downloaded Document,0033000001hUyNL,8/11/15,9/4/15,8/11/15,1,1,Partner Portal,Kyle Deweerdt,,United States,NY,Continuous Delivery With Apprenda
70130000000iN4D,,Lead,Downloaded Document,00Q30000016267d,8/17/15,8/17/15,8/17/15,1,Director of Sales and Solutions Engineering,Apprenda,,,United States,NY,Continuous Delivery With Apprenda
70130000000iOLT,,Contact,Downloaded Document,0033000001hUyNL,9/9/15,9/9/15,9/9/15,1,1,Partner Portal,Kyle Deweerdt,,United States,NY,Creating SaaS Applications with Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000000qvYe8,6/15/15,1/29/16,6/15/15,1,Marketing,,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001UYqGC,6/15/15,6/15/15,6/15/15,1,Enterprise Account Manager,,,,United States,AZ,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001a8OIR,9/25/15,9/25/15,9/25/15,1,"Vice President, Enterprise IT & Data Solutions",Lockheed Martin,Dave Cohn,,United States,MD,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001bZqhM,7/2/15,7/2/15,7/2/15,1,JAP platform engineer,Credit Suisse,Rene Hermes,,Switzerland,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001hUyNL,9/3/15,9/4/15,9/3/15,1,1,Partner Portal,Kyle Deweerdt,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001ixNkV,9/4/15,9/4/15,9/4/15,1,,Test Company 2,Kyle Deweerdt,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001qxY4R,7/27/15,7/27/15,7/27/15,1,,Cisco Systems,Dave Kim,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001rbKhi,9/4/15,9/4/15,9/4/15,1,Associate Director - Biz Dev,Cognizant Technology Solutions,Bill Gannon,,United States,NJ,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001rcrAH,9/4/15,9/4/15,9/4/15,1,CTO,US Patent and Trademark Office,James Tranquill,,USA,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001t9kZ2,10/26/15,10/26/15,10/26/15,1,Vice President,JP Morgan Chase,Sinclair Schuller,,United States,OH,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001tiTiF,2/7/16,2/7/16,2/7/16,1,Cloud & DC Sales Specialist,Cisco Systems,Dave Kim,,Spain,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001tiTj3,10/26/15,10/26/15,10/26/15,1,Senior Account Manager,Cisco Systems,Dave Kim,,Netherlands,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Contact,Downloaded Document,0033000001uMkt1,6/18/15,6/18/15,6/18/15,1,Account CTO,Atos,Jesse Kliza,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000bsvM9,9/4/15,9/4/15,9/4/15,1,Manager Enterprise Architecture Pwgsc Enterprise A,Government of Canada,,,Canada,QC,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000bsvYj,9/4/15,9/4/15,9/4/15,1,Senior Consultant,FoxMeadow LLC,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000ckudk,9/4/15,9/4/15,9/4/15,1,IT Specialist,IRS,,,United States,MD,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000ckvJc,9/4/15,9/4/15,9/4/15,1,Exec VP Product Strategy & Direction,Atrion International,,,United States,CO,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000dbT5A,9/18/15,9/18/15,9/18/15,1,Senior Vice President of Engineering & Operations,Honeywell,,,United States,NJ,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000f7Xt2,9/4/15,9/4/15,9/4/15,1,"CTO - Army Human Resouce Command (PERSINSD, PMD),",Department of Defense,,,United States,KY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000f9ng8,10/22/15,10/22/15,10/22/15,1,Sr. Info. Sys. Eng.,"COMPUTER RESOURCES, LTD.",,,United States,MD,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000ga7Bn,9/4/15,9/4/15,9/4/15,1,Principal,3V Solutions,,,United States,MS,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000gb7NH,9/4/15,9/4/15,9/4/15,1,Solutions Architect,C.T. Consultants Inc.,,,Canada,ON,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000l5B0E,6/15/15,6/15/15,6/15/15,1,Annoyance Specialist,Panther Blood Inc.,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000m977V,10/2/15,10/2/15,10/2/15,1,,notite,,,Switzerland,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000y9BXi,10/21/15,10/21/15,10/21/15,1,,company,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000000y9KGJ,9/4/15,9/4/15,9/4/15,1,,Runaware,,,United States,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q30000012VJ5p,9/4/15,9/4/15,9/4/15,1,,Machine Intelligence Research Labs (MIR Labs),,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q30000013KDX3,9/15/15,9/15/15,9/15/15,1,a,a,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q30000013LG2V,7/16/15,2/24/16,7/16/15,1,Marketing,Apprenda,,,United States,MA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q30000013LSHM,6/15/15,11/27/15,6/15/15,1,consultant,Polestar Technology Marketing,,,Netherlands,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q30000014zsDG,2/12/16,2/12/16,2/12/16,1,Marketing Optimization Architect,Apprenda,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q300000163Diz,9/4/15,9/4/15,9/4/15,1,,"Codigix, S.A. de C.V.",,,Mexico,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q300000163Ncg,1/24/16,1/24/16,1/24/16,1,Sr Architect (Product Development),Alliance Global Services,,,United States,PA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q300000163YKW,9/9/15,9/9/15,9/9/15,1,Systems Engineer,USAF,,,United States,AE,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q300000165Ay3,9/4/15,9/4/15,9/4/15,1,,wipro,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q300000165sJd,9/4/15,9/4/15,9/4/15,1,VP,ifox,,,United States,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q30000017T1UM,9/4/15,9/4/15,9/4/15,1,Senior Systems Engineer,REED ELSEVIER GROUP PLC,,,UNITED STATES OF AMERICA,OH,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q30000017T1fy,9/4/15,9/4/15,9/4/15,1,CIO,City of Yonkers,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q30000018056l,9/7/15,9/7/15,9/7/15,1,,Computer Sciences,,,United States,VA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q300000180Ewi,9/4/15,9/4/15,9/4/15,1,,B&M Computers International,,,Australia,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001AJ63b,9/4/15,9/4/15,9/4/15,1,CEO & Founder,Aixeon,,,United Kingdom,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001AJJ5U,9/7/15,9/7/15,9/7/15,1,Lead Architect Cloud - Senior Consultant IT Transformation,dimension data,,,United Kingdom,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001AJScI,9/4/15,9/4/15,9/4/15,1,,SDS Clinical Trials,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001AJVX4,1/24/16,1/24/16,1/24/16,1,,McKesson,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001AKFLG,7/31/15,9/28/15,7/31/15,1,sr analyst,Deloitte & Touche,,,India,Hyderabad,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001AKpFR,9/7/15,9/7/15,9/7/15,1,BD Manager,Cognizant Technology SolutionsS,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001BFxOy,6/16/15,6/17/15,6/16/15,1,Yo,cg,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001BGL9p,9/7/15,9/7/15,9/7/15,1,,Kitskoo Cloud Services,,,Nigeria,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001BHRdc,10/8/15,10/8/15,10/8/15,1,VP,Merrill Lynch,,,United States,NC,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001BIcHv,11/9/15,11/9/15,11/9/15,1,,no company,,,United States,MA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001ChS7O,2/9/16,2/9/16,2/9/16,1,cto,Atos,,,France,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001DqLeb,9/28/15,9/28/15,9/28/15,1,Director Engineering,Champion Solutions Group Inc.,,,United States,FL,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001DqVB3,9/29/15,9/29/15,9/29/15,1,Solutions Manager - Cloud,FUJITSU,,,United States,VA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001E1HJk,6/23/15,6/23/15,6/23/15,1,Sen Business & IT Consultant,KPMG,,,Singapore,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001E2oRE,7/17/15,9/14/15,7/17/15,1,,idealweb,,,Australia,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001E3dbj,9/4/15,9/4/15,9/4/15,1,IT Director ? Data Center Architect,GSI Health,,,United States,PA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EB6u2,11/4/15,11/4/15,11/4/15,1,"Head, IT Change and SAP",Nationale-Nederlanden,,,Netherlands,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EBHrJ,10/8/15,10/8/15,10/8/15,1,GM,NeuCloud,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EBfsc,10/14/15,10/14/15,10/14/15,1,,Atos,,,United States,CT,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EBkuY,10/15/15,10/15/15,10/15/15,1,Contracts Administrator,Chevron,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001ECl13,10/28/15,2/16/16,10/28/15,1,sales,Apprenda,,,United States,OH,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001ECwq0,10/30/15,10/30/15,10/30/15,1,Project Manager,Syngenta,,,Europe,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EDILh,11/4/15,11/4/15,11/4/15,1,Global Datacenter Services Manager,Rexel,,,,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EDINO,11/4/15,11/4/15,11/4/15,1,Project Manager,NYS CTO,,,United States,NJ,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EIp8A,10/15/15,10/15/15,10/15/15,1,,CBPN,,,United Kingdom,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EKO85,9/7/15,9/7/15,9/7/15,1,Senior Software Engineer,LiquidHub,,,INdia,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EKOMY,7/30/15,7/30/15,7/30/15,1,Executive Search Coordinator,Spencer Stuart,,,United States,WA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EKa5G,9/2/15,9/2/15,9/2/15,1,Sales engineer,Ormuco Inc.,,,Canada,QC,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EKaom,9/4/15,9/4/15,9/4/15,1,,LiquidHub Inc.,,,United States,PA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EKfAg,9/5/15,9/5/15,9/5/15,1,Practice Leader ADM,Liquidhub,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001EKhCv,8/6/15,8/6/15,8/6/15,1,google,"Google, Inc.",,,United States,TX,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001ELWJG,8/25/15,8/25/15,8/25/15,1,Solutions Architect,IBM,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMl4A,9/5/15,9/5/15,9/5/15,1,,Liquidhub India Private Limited,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMpNJ,9/5/15,9/5/15,9/5/15,1,,anushree,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMrDB,9/4/15,9/4/15,9/4/15,1,,thegingerjockIT Limited,,,United Kingdom,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMs81,9/4/15,9/4/15,9/4/15,1,"Vice President, Management Systems",Gerdau Long Steel North America,,,United States,Florida,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMs9T,9/4/15,9/4/15,9/4/15,1,Software Engineer,SAIC,,,United States,VA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMu81,9/5/15,9/5/15,9/5/15,1,Application Architect,American Express,,,,AZ,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMu8G,9/5/15,9/5/15,9/5/15,1,Senior Professional Technical Support,The National Information and Communication Technology Company,,,Trinidad and Tobago,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMu8f,9/5/15,9/22/15,9/5/15,1,Database Analyst,University of Southern California,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMu99,9/5/15,9/5/15,9/5/15,1,,LightSync llc,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FMzJ7,9/8/15,9/8/15,9/8/15,1,Director of IT,SERA Architects,,,United States,OR,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FND48,10/1/15,10/1/15,10/1/15,1,Data Center and Cloud Sales Specialist,Cisco Systems,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FNFc6,9/14/15,9/14/15,9/14/15,1,Practice lead for enterprise computing services in Europe,Cognizant Technology Solutions,,,UK,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FNY2Q,9/21/15,9/21/15,9/21/15,1,,Samsung SDS,,,"Korea, Republic of",,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001FNafv,9/21/15,9/21/15,9/21/15,1,,United States Patent and Trademark Office,,,United States,VA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001G7jKH,11/18/15,11/18/15,11/18/15,1,Sr. Product Planning Consultant,Motorola Solutions,,,United States,IL,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001G7jha,11/18/15,11/18/15,11/18/15,1,,Tripwire,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001G8Hn8,12/3/15,12/3/15,12/3/15,1,,cisco,,,China,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001G8Lzd,11/25/15,12/15/15,11/25/15,1,sales,Apprenda Inc.,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001G8zuy,12/8/15,12/8/15,12/8/15,1,,GFI Informatique,,,France,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001G90LM,1/28/16,1/28/16,1/28/16,1,,CISCO,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001G9a6A,12/16/15,12/16/15,12/16/15,1,Senior Manager,Accenture,,,Brazil,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GANHI,1/4/16,1/4/16,1/4/16,1,,ECS,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GAdw1,1/8/16,1/8/16,1/8/16,1,"Founder, Chief Architect",Karux LLC,,,United States,FL,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GAht7,1/10/16,1/10/16,1/10/16,1,Ceo,Infrancis,,,"Korea, Republic of",,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GivAb,2/3/16,2/3/16,2/3/16,1,"Head, Midrange Projects Delivery",Standard Chartered Bank,,,Singapore,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gj01m,1/20/16,1/20/16,1/20/16,1,Technical Lead - Database Applications,Hawaiian Airlines,,,United States,HI,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjHK5,1/25/16,1/25/16,1/25/16,1,,Jan BV,,,Netherlands,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjIYN,1/26/16,1/26/16,1/26/16,1,,eposi,,,Vietnam,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjKrd,1/26/16,1/26/16,1/26/16,1,,LifeInBox,,,Canada,ON,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjNKA,1/26/16,1/26/16,1/26/16,1,,Microsoft,,,United States,WA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjNNu,1/26/16,1/26/16,1/26/16,1,,selfies,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjSmU,1/27/16,1/27/16,1/27/16,1,,Independent,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjhXy,2/1/16,2/1/16,2/1/16,1,Client Partner,Capgemini,,,,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjlMT,2/2/16,2/2/16,2/2/16,1,,Cisco,,,United Kingdom,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjrFf,2/2/16,2/2/16,2/2/16,1,,sqmok,,,Germany,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gjtzb,2/3/16,2/3/16,2/3/16,1,,fomoco,,,United States,MI,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjvPP,2/4/16,2/4/16,2/4/16,1,,Cisco,,,United States,IN,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjvRX,2/4/16,2/4/16,2/4/16,1,,"StratusLIVE, LLC",,,United States,VA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjvSf,2/4/16,2/4/16,2/4/16,1,,HEP Development,,,United States,VA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GjvSx,2/4/16,2/4/16,2/4/16,1,,DCT Enterprises,,,United States,MO,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gjx4b,2/4/16,2/4/16,2/4/16,1,,drdl,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk5Ux,2/8/16,2/8/16,2/8/16,1,,Charles Monck & Associates,,,United Kingdom,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk6i0,2/8/16,2/8/16,2/8/16,1,,Not Available,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk6lw,2/8/16,2/8/16,2/8/16,1,,Paramount Auto Body,,,United States,NV,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk6so,2/8/16,2/8/16,2/8/16,1,,Wire Stone,,,United States,WA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk6sw,2/8/16,2/8/16,2/8/16,1,,helica biosystems,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk6wU,2/8/16,2/8/16,2/8/16,1,,Independent,,,United States,GA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk77a,2/8/16,2/8/16,2/8/16,1,,AppFormix,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7A0,2/8/16,2/8/16,2/8/16,1,,Halloran Enterprises,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7Bj,2/8/16,2/8/16,2/8/16,1,,MindTree Ltd,,,India,NJ,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7By,2/8/16,2/8/16,2/8/16,1,developer,startup,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7HQ,2/8/16,2/8/16,2/8/16,1,sales,demstillers,,,United States,MD,Datacenter Consolidation via Apprenda
